node_count,temperature,final_edge_count,runtime_in_ms,path_was_found,negative_weights_included
BFSolverTest 2, 12.04.2025 14:02:52
500,3,1987.9.3597,False,True
500,3,1993.9.4102,False,True
500,3,1990.4.5768,True,False
500,3,1985.4.5536,True,False
500,3,1992.4.6232,True,False
1000,0.5,1499.14.091,False,True
1000,0.5,1498.13.9364,False,True
1000,0.5,1498.14.2457,False,True
1000,0.5,1498.6.7573,True,False
1000,0.5,1497.6.7296,True,False
1000,0.5,1498.7.0996,True,False
1000,1,1994.18.835,False,True
1000,1,1996.18.5377,False,True
1000,1,1996.19.1107,False,True
1000,1,1997.9.1061,True,False
1000,1,1993.9.0358,True,False
1000,1,1997.8.9611,True,False
1000,2,2992.29.5034,False,True
1000,2,2991.27.8852,False,True
1000,2,2992.29.6096,False,True
1000,2,2999.13.836,True,False
1000,2,2991.14.1708,True,False
1000,2,2991.14.3666,True,False
1000,3,3988.43.4475,False,True
1000,3,3986.41.802,False,True
1000,3,3982.42.4439,False,True
1000,3,3988.22.4166,True,False
1000,3,3988.22.6813,True,False
1000,3,3991.20.9647,True,False
10000,0.5,14999.1751.407,False,True
10000,0.5,14998.1711.3791,False,True
10000,0.5,14999.1738.8703,False,True
10000,0.5,14999.995.5754,True,False
10000,0.5,14997.984.2873,True,False
10000,0.5,14997.982.6304,True,False
10000,1,19999.2458.4413,False,True
10000,1,19999.2455.6247,False,True
10000,1,19996.2433.0156,False,True
10000,1,19996.1410.0528,True,False
10000,1,19995.1411.459,True,False
10000,1,19996.1401.0578,True,False
10000,2,29995.3805.2562,False,True
10000,2,29994.3781.4048,False,True
10000,2,29991.3809.3123,False,True
10000,2,29987.2146.9093,True,False
10000,2,29995.2145.6864,True,False
10000,2,29995.2163.7689,True,False
10000,3,39991.5068.6793,False,True
10000,3,39989.5164.1421,False,True
10000,3,39986.4989.1492,False,True
10000,3,39978.2876.6329,True,False
10000,3,39982.2917.813,True,False
10000,3,39984.2877.6719,True,False
50000,0.5,74999.48188.6195,False,True
50000,0.5,74999.46620.4343,True,True
50000,0.5,74999.39524.199,True,True
50000,0.5,74999.29554.5794,True,False
50000,0.5,74998.29436.9666,True,False
50000,0.5,74998.29700.9627,True,False
50000,1,99996.86971.0641,False,True
50000,1,99998.73049.0381,True,True
50000,1,99997.66138.0835,True,True
50000,1,99994.46113.1788,True,False
50000,1,99997.47177.2173,True,False
50000,1,99994.48722.8414,True,False
50000,2,149997.135438.258,False,True
50000,2,149989.221208.3877,True,True
50000,2,149995.170340.5593,True,True
50000,2,149994.67451.4722,True,False
50000,2,149990.123890.2591,True,False
50000,2,149988.66749.4528,True,False
50000,3,199979.158897.3782,False,True
50000,3,199987.130763.2415,True,True
50000,3,199986.117409.4169,True,True
50000,3,199991.94968.4428,True,False
50000,3,199990.99004.113,True,False
50000,3,199988.98445.2674,True,False
10,0.5,13.0.0605,True,True
10,0.5,12.0.0544,True,True
10,0.5,14.0.0378,False,True
10,0.5,12.0.0534,True,False
10,0.5,14.0.0541,True,False
10,0.5,14.0.0475,True,False
10,1,18.0.039,True,True
10,1,15.0.037,False,True
10,1,17.0.0367,False,True
10,1,17.0.0594,True,False
10,1,18.0.0465,True,False
10,1,17.0.0436,True,False
10,2,24.0.043,True,True
10,2,24.0.0411,False,True
10,2,25.0.0414,False,True
10,2,22.0.0392,True,False
10,2,23.0.0376,True,False
10,2,24.0.0374,True,False
10,3,27.0.0382,False,True
10,3,30.0.0489,False,True
10,3,27.0.0629,True,True
10,3,28.0.0432,True,False
10,3,26.0.0434,True,False
10,3,28.0.0445,True,False
100,0.5,149.0.1856,False,True
100,0.5,148.0.2099,False,True
100,0.5,149.0.2083,False,True
100,0.5,149.0.1309,True,False
100,0.5,148.0.1316,True,False
100,0.5,148.0.1419,True,False
100,1,199.0.2494,False,True
100,1,193.0.2516,False,True
100,1,196.0.245,False,True
100,1,197.0.128,True,False
100,1,197.0.1268,True,False
100,1,194.0.1253,True,False
100,2,290.0.2861,False,True
100,2,294.0.2867,False,True
100,2,294.0.2837,False,True
100,2,292.0.1719,True,False
100,2,294.0.1719,True,False
100,2,294.0.1712,True,False
100,3,394.0.3478,False,True
100,3,388.0.3238,False,True
100,3,389.0.3634,False,True
100,3,390.0.2198,True,False
100,3,388.0.2187,True,False
100,3,389.0.2302,True,False
500,0.5,748.3.4357,False,True
500,0.5,746.3.448,False,True
500,0.5,748.3.4662,False,True
500,0.5,747.1.7094,True,False
500,0.5,748.2.1907,True,False
500,0.5,749.1.7166,True,False
500,1,996.4.6532,False,True
500,1,997.4.5766,False,True
500,1,999.4.6914,False,True
500,1,997.2.3648,True,False
500,1,998.2.2785,True,False
500,1,996.2.4701,True,False
500,2,1489.7.1347,False,True
500,2,1495.7.0328,False,True
500,2,1493.6.8973,False,True
500,2,1491.3.4412,True,False
500,2,1490.3.408,True,False
500,2,1493.3.4216,True,False
500,3,1987.9.548,False,True
500,3,1993.9.4289,False,True
500,3,1981.9.3095,False,True
500,3,1989.4.7048,True,False
500,3,1989.4.5701,True,False
500,3,1990.4.8088,True,False
1000,0.5,1499.13.8504,False,True
1000,0.5,1499.13.7044,False,True
1000,0.5,1496.13.7357,False,True
1000,0.5,1499.6.9136,True,False
1000,0.5,1499.6.7036,True,False
1000,0.5,1499.6.8789,True,False
1000,1,1991.18.6199,False,True
1000,1,1995.18.6616,False,True
1000,1,1999.19.1444,False,True
1000,1,1998.9.1911,True,False
1000,1,1998.9.026,True,False
1000,1,1993.8.9812,True,False
1000,2,2996.29.9516,False,True
1000,2,2992.28.9078,False,True
1000,2,2990.29.9503,False,True
1000,2,2997.14.5301,True,False
1000,2,2992.15.8716,True,False
1000,2,2993.14.1759,True,False
1000,3,3986.42.2161,False,True
1000,3,3986.43.533,False,True
1000,3,3989.40.4369,False,True
1000,3,3990.21.2324,True,False
1000,3,3990.23.2095,True,False
1000,3,3992.23.1864,True,False
10000,0.5,14999.1742.6652,False,True
10000,0.5,14999.1733.0509,False,True
10000,0.5,14999.1728.5424,False,True
10000,0.5,14997.987.2638,True,False
10000,0.5,14998.991.3214,True,False
10000,0.5,14998.998.2433,True,False
10000,1,19996.2458.8183,False,True
10000,1,19996.2266.8698,False,True
10000,1,19999.2497.7687,False,True
10000,1,19999.1437.8224,True,False
10000,1,19995.1435.7295,True,False
10000,1,19995.1437.2383,True,False
10000,2,29991.3788.6231,False,True
10000,2,29996.3836.9757,False,True
10000,2,29993.3828.4045,False,True
10000,2,29993.2124.6518,True,False
10000,2,29992.2162.3958,True,False
10000,2,29991.2200.907,True,False
10000,3,39993.5110.6438,False,True
10000,3,39989.5131.9108,False,True
10000,3,39989.5087.9463,False,True
10000,3,39990.2903.1116,True,False
10000,3,39987.2881.8544,True,False
10000,3,39984.2857.3623,True,False
50000,0.5,74999.48166.7095,False,True
50000,0.5,74999.46227.0206,True,True
50000,0.5,74998.38230.9294,True,True
50000,0.5,74997.28999.6083,True,False
50000,0.5,74997.28927.0521,True,False
50000,0.5,74995.29090.9327,True,False
50000,1,99997.75265.8728,True,True
50000,1,99998.67580.4362,True,True
50000,1,99994.58387.7639,True,True
50000,1,99996.45611.6467,True,False
50000,1,99995.45968.0365,True,False
50000,1,99993.45099.2235,True,False
50000,2,149996.115193.7971,False,True
50000,2,149990.128500.3998,True,True
50000,2,149992.83759.7689,True,True
50000,2,149993.80361.2124,True,False
50000,2,149992.67976.7307,True,False
50000,2,149996.88433.5377,True,False
50000,3,199989.178968.8071,True,True
50000,3,199988.161673.8132,True,True
50000,3,199990.108486.1043,True,True
50000,3,199995.90412.0818,True,False
50000,3,199977.92252.5236,True,False
50000,3,199990.92092.3284,True,False
10,0.5,12.0.0579,True,True
10,0.5,13.0.0551,False,True
10,0.5,12.0.0569,True,True
10,0.5,12.0.0427,True,False
10,0.5,13.0.0632,True,False
10,0.5,12.0.0573,True,False
10,1,17.0.0433,False,True
10,1,15.0.0412,False,True
10,1,17.0.0408,False,True
10,1,16.0.0402,True,False
10,1,18.0.04,True,False
10,1,16.0.0535,True,False
10,2,23.0.0436,False,True
10,2,25.0.0412,False,True
10,2,25.0.0413,False,True
10,2,26.0.0405,True,False
10,2,23.0.0406,True,False
10,2,24.0.0406,True,False
10,3,28.0.0415,False,True
10,3,28.0.0412,False,True
10,3,29.0.0412,False,True
10,3,29.0.0405,True,False
10,3,32.0.0412,True,False
10,3,31.0.0408,True,False
100,0.5,147.0.2051,False,True
100,0.5,148.0.1945,False,True
100,0.5,149.0.2052,False,True
100,0.5,147.0.1225,True,False
100,0.5,147.0.1228,True,False
100,0.5,147.0.1234,True,False
100,1,196.0.2301,False,True
100,1,197.0.2275,False,True
100,1,194.0.201,False,True
100,1,196.0.123,True,False
100,1,196.0.1268,True,False
100,1,195.0.1226,True,False
100,2,292.0.2824,False,True
100,2,295.0.3169,False,True
100,2,295.0.2854,False,True
100,2,293.0.1672,True,False
100,2,298.0.173,True,False
100,2,295.0.1713,True,False
100,3,388.0.3483,False,True
100,3,391.0.3344,False,True
100,3,390.0.3355,False,True
100,3,392.0.2149,True,False
100,3,392.0.2157,True,False
100,3,390.0.2153,True,False
500,0.5,746.3.6356,False,True
500,0.5,749.3.4423,False,True
500,0.5,749.3.4029,False,True
500,0.5,746.1.7135,True,False
500,0.5,747.1.6924,True,False
500,0.5,748.1.7305,True,False
500,1,996.4.6012,False,True
500,1,997.4.5514,False,True
500,1,994.4.582,False,True
500,1,999.2.2639,True,False
500,1,998.2.3435,True,False
500,1,997.2.2722,True,False
500,2,1490.6.79,False,True
500,2,1490.6.9114,False,True
500,2,1490.6.8189,False,True
500,2,1493.3.3759,True,False
500,2,1494.3.3675,True,False
500,2,1491.3.3972,True,False
500,3,1990.9.2074,False,True
500,3,1988.9.7136,False,True
500,3,1985.9.2091,False,True
500,3,1989.4.638,True,False
500,3,1993.4.5857,True,False
500,3,1987.4.5596,True,False
1000,0.5,1498.13.8741,False,True
1000,0.5,1496.13.8937,False,True
1000,0.5,1498.13.8645,False,True
1000,0.5,1496.6.6545,True,False
1000,0.5,1497.6.7316,True,False
1000,0.5,1499.6.6857,True,False
1000,1,1995.18.7765,False,True
1000,1,1996.22.9849,False,True
